0,1,2,3,4,5,6,7
48.0,208.0,252.8,1,1501,3024,2,1
56.0,208.0,252.8,1,1502,3024,283,1
64.0,208.0,252.8,1,1503,3024,1,1
72.0,208.0,252.8,1,1504,3024,283,1
80.0,208.0,252.8,0,1505,3023,2,1
88.0,208.0,252.8,1,1506,3024,194,1
96.0,208.0,252.8,1,1507,3024,1,1
104.0,208.0,252.8,1,1508,3024,283,1
48.0,216.0,252.8,0,1509,3022,1,1
64.0,216.0,252.8,1,1510,3024,2,1
72.0,216.0,252.8,1,1511,3024,1,1
112.0,216.0,252.8,0,1512,3023,1,1
64.0,224.0,252.8,1,1513,3024,283,1
72.0,224.0,252.8,1,1514,3024,222,1
80.0,224.0,252.8,1,1515,3024,25,1
88.0,224.0,252.8,1,1516,3024,222,1
96.0,224.0,252.8,1,1517,3024,151,1
56.0,232.0,252.8,1,1518,3024,1,1
72.0,232.0,252.8,1,1519,3024,25,1
104.0,232.0,252.8,1,1520,3024,1,1
56.0,160.0,256.0,0,1521,3004,154,1
64.0,160.0,256.0,0,1522,3003,154,1
80.0,160.0,256.0,0,1523,3003,154,1
96.0,160.0,256.0,1,1524,3004,154,1
48.0,168.0,256.0,0,1525,3004,154,1
96.0,168.0,256.0,1,1526,3005,26,1
104.0,168.0,256.0,0,1527,3003,154,1
56.0,176.0,256.0,0,1528,3010,2,1
64.0,176.0,256.0,0,1529,3010,194,1
72.0,176.0,256.0,1,1530,3005,26,1
80.0,176.0,256.0,0,1531,3004,26,1
88.0,176.0,256.0,1,1532,3004,26,1
48.0,184.0,256.0,0,1533,3004,154,1
72.0,184.0,256.0,0,1534,3004,26,1
88.0,184.0,256.0,0,1535,3003,26,1
104.0,184.0,256.0,1,1536,3005,26,1
112.0,184.0,256.0,0,1537,3003,154,1
80.0,192.0,256.0,0,1538,3004,26,1
104.0,192.0,256.0,0,1539,3004,2,1
48.0,200.0,256.0,1,1540,3005,154,1
72.0,200.0,256.0,1,1541,3024,2,1
88.0,200.0,256.0,1,1542,3024,2,1
96.0,200.0,256.0,1,1543,3024,194,1
112.0,200.0,256.0,1,1544,3005,25,1
120.0,200.0,256.0,1,1545,3005,154,1
48.0,208.0,256.0,1,1546,3024,2,1
56.0,208.0,256.0,1,1547,3024,283,1
64.0,208.0,256.0,1,1548,3024,1,1
72.0,208.0,256.0,1,1549,3024,283,1
80.0,208.0,256.0,0,1550,3023,2,1
88.0,208.0,256.0,1,1551,3024,194,1
96.0,208.0,256.0,1,1552,3024,1,1
104.0,208.0,256.0,1,1553,3024,283,1
112.0,208.0,256.0,1,1554,3005,2,1
48.0,216.0,256.0,0,1555,3023,1,1
56.0,216.0,256.0,1,1556,3005,1,1
64.0,216.0,256.0,0,1557,3023,2,1
72.0,216.0,256.0,1,1558,3024,1,1
88.0,216.0,256.0,1,1559,3005,194,1
96.0,216.0,256.0,1,1560,3005,283,1
104.0,216.0,256.0,0,1561,3022,1,1
56.0,224.0,256.0,0,1562,3023,1,1
72.0,224.0,256.0,1,1563,3024,222,1
80.0,224.0,256.0,1,1564,3024,25,1
88.0,224.0,256.0,1,1565,3024,194,1
96.0,224.0,256.0,1,1566,3024,2,1
64.0,232.0,256.0,1,1567,3024,283,1
72.0,232.0,256.0,1,1568,3024,25,1
80.0,232.0,256.0,1,1569,3004,154,1
96.0,232.0,256.0,1,1570,3024,37,1
104.0,232.0,256.0,1,1571,3024,1,1
72.0,200.0,259.2,1,1572,3024,194,1
88.0,200.0,259.2,1,1573,3024,2,1
96.0,200.0,259.2,1,1574,3024,194,1
48.0,208.0,259.2,1,1575,3024,2,1
56.0,208.0,259.2,1,1576,3024,151,1
64.0,208.0,259.2,0,1577,3023,283,1
72.0,208.0,259.2,1,1578,3024,283,1
80.0,208.0,259.2,1,1579,3024,25,1
88.0,208.0,259.2,1,1580,3024,222,1
96.0,208.0,259.2,1,1581,3024,283,1
104.0,208.0,259.2,1,1582,3024,151,1
48.0,216.0,259.2,1,1583,3024,283,1
72.0,216.0,259.2,1,1584,3024,1,1
80.0,216.0,259.2,0,1585,3023,25,1
104.0,216.0,259.2,1,1586,3024,1,1
112.0,216.0,259.2,1,1587,3024,283,1
48.0,224.0,259.2,1,1588,3024,1,1
56.0,224.0,259.2,0,1589,3023,1,1
64.0,224.0,259.2,0,1590,3023,2,1
72.0,224.0,259.2,1,1591,3024,222,1
88.0,224.0,259.2,1,1592,3023,194,1
104.0,224.0,259.2,0,1593,3023,1,1
112.0,224.0,259.2,1,1594,3024,1,1
72.0,232.0,259.2,1,1595,3024,192,1
96.0,232.0,259.2,1,1596,3024,25,1
72.0,200.0,262.40000000000003,1,1597,3024,2,1
88.0,200.0,262.40000000000003,1,1598,3024,25,1
96.0,200.0,262.40000000000003,1,1599,3024,2,1
48.0,208.0,262.40000000000003,1,1600,3024,25,1
56.0,208.0,262.40000000000003,1,1601,3023,2,1
72.0,208.0,262.40000000000003,1,1602,3024,194,1
80.0,208.0,262.40000000000003,0,1603,3023,25,1
88.0,208.0,262.40000000000003,1,1604,3024,2,1
96.0,208.0,262.40000000000003,1,1605,3024,283,1
104.0,208.0,262.40000000000003,1,1606,3024,2,1
48.0,216.0,262.40000000000003,1,1607,3024,2,1
64.0,216.0,262.40000000000003,1,1608,3024,151,1
72.0,216.0,262.40000000000003,1,1609,3024,222,1
104.0,216.0,262.40000000000003,1,1610,3023,283,1
56.0,224.0,262.40000000000003,1,1611,3024,222,1
64.0,224.0,262.40000000000003,1,1612,3024,194,1
72.0,224.0,262.40000000000003,1,1613,3023,2,1
88.0,224.0,262.40000000000003,1,1614,3024,2,1
96.0,224.0,262.40000000000003,1,1615,3024,222,1
104.0,224.0,262.40000000000003,0,1616,3023,2,1
112.0,224.0,262.40000000000003,1,1617,3024,283,1
64.0,232.0,262.40000000000003,1,1618,3024,37,1
72.0,232.0,262.40000000000003,1,1619,3024,154,1
96.0,232.0,262.40000000000003,1,1620,3024,25,1
56.0,160.0,265.6,1,1621,3024,154,1
64.0,160.0,265.6,1,1622,3004,154,1
80.0,160.0,265.6,0,1623,3003,154,1
96.0,160.0,265.6,0,1624,3003,154,1
48.0,168.0,265.6,0,1625,3003,154,1
64.0,168.0,265.6,1,1626,3024,26,1
72.0,168.0,265.6,0,1627,3004,26,1
112.0,168.0,265.6,0,1628,3004,154,1
64.0,176.0,265.6,0,1629,3004,26,1
80.0,176.0,265.6,1,1630,3004,26,1
96.0,176.0,265.6,1,1631,3004,26,1
48.0,184.0,265.6,0,1632,3003,154,1
72.0,184.0,265.6,1,1633,3004,26,1
88.0,184.0,265.6,1,1634,3010,154,1
120.0,184.0,265.6,0,1635,3004,154,1
64.0,192.0,265.6,1,1636,3004,26,1
80.0,192.0,265.6,0,1637,3003,26,1
96.0,192.0,265.6,1,1638,3004,26,1
112.0,192.0,265.6,1,1639,3024,26,1
48.0,200.0,265.6,1,1640,3005,154,1
56.0,200.0,265.6,1,1641,3023,25,1
72.0,200.0,265.6,1,1642,3024,25,1
96.0,200.0,265.6,1,1643,3023,25,1
112.0,200.0,265.6,0,1644,3023,25,1
120.0,200.0,265.6,1,1645,3005,154,1
48.0,208.0,265.6,1,1646,3024,25,1
56.0,208.0,265.6,0,1647,3023,2,1
64.0,208.0,265.6,1,1648,3024,222,1
72.0,208.0,265.6,1,1649,3024,2,1
80.0,208.0,265.6,0,1650,3004,26,1
88.0,208.0,265.6,1,1651,3024,25,1
96.0,208.0,265.6,1,1652,3023,222,1
120.0,208.0,265.6,1,1653,3024,154,1
48.0,216.0,265.6,1,1654,3024,2,1
64.0,216.0,265.6,1,1655,3024,283,1
72.0,216.0,265.6,1,1656,3024,194,1
88.0,216.0,265.6,1,1657,3024,2,1
96.0,216.0,265.6,1,1658,3024,1,1
104.0,216.0,265.6,1,1659,3023,2,1
48.0,224.0,265.6,1,1660,3005,2,1
56.0,224.0,265.6,0,1661,3023,2,1
64.0,224.0,265.6,1,1662,3024,222,1
72.0,224.0,265.6,1,1663,3024,2,1
80.0,224.0,265.6,1,1664,3005,26,1
88.0,224.0,265.6,1,1665,3024,25,1
96.0,224.0,265.6,1,1666,3023,194,1
112.0,224.0,265.6,1,1667,3005,2,1
64.0,232.0,265.6,1,1668,3024,25,1
72.0,232.0,265.6,1,1669,3004,154,1
88.0,232.0,265.6,1,1670,3005,154,1
96.0,232.0,265.6,1,1671,3024,25,1
104.0,232.0,265.6,1,1672,3024,2,1
56.0,160.0,268.8,1,1673,3024,154,1
64.0,168.0,268.8,1,1674,3024,154,1
112.0,192.0,268.8,0,1675,3023,154,1
56.0,200.0,268.8,0,1676,3023,25,1
64.0,200.0,268.8,0,1677,3023,2,1
72.0,200.0,268.8,0,1678,3710,25,1
96.0,200.0,268.8,1,1679,3024,26,1
104.0,200.0,268.8,0,1680,3710,2,1
48.0,208.0,268.8,1,1681,3024,154,1
88.0,208.0,268.8,0,1682,3022,2,1
112.0,208.0,268.8,1,1683,3024,154,1
48.0,216.0,268.8,1,1684,3024,37,1
56.0,216.0,268.8,1,1685,3023,2,1
112.0,216.0,268.8,1,1686,3024,37,1
56.0,224.0,268.8,0,1687,3023,2,1
64.0,224.0,268.8,0,1688,3023,25,1
88.0,224.0,268.8,1,1689,3023,25,1
96.0,232.0,268.8,1,1690,3024,192,1
104.0,232.0,268.8,1,1691,3024,37,1
64.0,168.0,272.0,1,1692,3024,154,1
112.0,192.0,272.0,1,1693,3024,154,1
56.0,200.0,272.0,1,1694,3023,26,1
72.0,200.0,272.0,1,1695,3024,26,1
96.0,200.0,272.0,1,1696,3024,26,1
104.0,200.0,272.0,0,1697,3022,154,1
48.0,208.0,272.0,1,1698,3710,154,1
88.0,208.0,272.0,1,1699,3023,26,1
48.0,216.0,272.0,1,1700,3024,25,1
56.0,216.0,272.0,0,1701,3023,37,1
64.0,216.0,272.0,1,1702,3023,26,1
88.0,216.0,272.0,0,1703,3023,26,1
96.0,216.0,272.0,0,1704,3022,25,1
112.0,216.0,272.0,1,1705,3024,25,1
64.0,224.0,272.0,0,1706,3023,154,1
72.0,224.0,272.0,1,1707,3024,26,1
96.0,232.0,272.0,1,1708,3023,154,1
64.0,160.0,275.2,1,1709,3004,154,1
80.0,160.0,275.2,0,1710,3001,154,1
96.0,160.0,275.2,1,1711,3005,154,1
104.0,160.0,275.2,1,1712,3024,154,1
56.0,168.0,275.2,1,1713,3004,154,1
72.0,168.0,275.2,0,1714,3004,26,1
96.0,168.0,275.2,1,1715,3024,26,1
104.0,168.0,275.2,0,1716,3001,154,1
48.0,176.0,275.2,1,1717,3004,154,1
64.0,176.0,275.2,0,1718,3004,26,1
96.0,176.0,275.2,0,1719,3004,26,1
48.0,184.0,275.2,0,1720,3003,154,1
72.0,184.0,275.2,0,1721,3004,26,1
64.0,192.0,275.2,0,1722,3004,26,1
80.0,192.0,275.2,1,1723,3004,26,1
96.0,192.0,275.2,1,1724,3005,26,1
48.0,200.0,275.2,0,1725,3004,154,1
56.0,200.0,275.2,0,1726,3023,26,1
72.0,200.0,275.2,0,1727,3003,26,1
88.0,200.0,275.2,1,1728,3010,154,1
64.0,208.0,275.2,1,1729,3005,26,1
88.0,208.0,275.2,1,1730,3004,26,1
104.0,208.0,275.2,0,1731,3023,26,1
112.0,208.0,275.2,0,1732,3004,154,1
48.0,216.0,275.2,1,1733,3024,154,1
56.0,216.0,275.2,0,1734,3004,154,1
64.0,216.0,275.2,1,1735,3024,26,1
72.0,216.0,275.2,1,1736,3004,26,1
88.0,216.0,275.2,1,1737,3005,26,1
96.0,216.0,275.2,0,1738,3004,154,1
64.0,224.0,275.2,1,1739,3005,154,1
72.0,224.0,275.2,1,1740,3024,26,1
80.0,224.0,275.2,0,1741,3022,154,1
104.0,224.0,275.2,1,1742,3005,154,1
112.0,224.0,275.2,1,1743,3024,154,1
64.0,232.0,275.2,1,1744,3023,154,1
96.0,232.0,275.2,1,1745,3024,154,1
96.0,168.0,278.40000000000003,1,1746,3024,154,1
56.0,200.0,278.40000000000003,0,1747,3023,154,1
104.0,208.0,278.40000000000003,0,1748,3023,154,1
48.0,216.0,278.40000000000003,1,1749,3024,154,1
64.0,216.0,278.40000000000003,1,1750,3024,26,1
72.0,224.0,278.40000000000003,0,1751,3022,154,1
88.0,224.0,278.40000000000003,0,1752,3023,154,1
96.0,232.0,278.40000000000003,1,1753,3024,154,1
96.0,168.0,281.6,1,1754,3024,154,1
56.0,200.0,281.6,0,1755,3023,154,1
104.0,208.0,281.6,0,1756,3023,154,1
64.0,216.0,281.6,1,1757,3024,154,1
72.0,224.0,281.6,1,1758,3024,154,1
80.0,224.0,281.6,1,1759,3023,154,1
32.0,152.0,284.8,1,1760,3024,154,1
40.0,152.0,284.8,1,1761,3005,154,1
128.0,152.0,284.8,0,1762,3023,154,1
40.0,160.0,284.8,1,1763,3024,154,1
48.0,160.0,284.8,1,1764,3005,154,1
72.0,160.0,284.8,1,1765,3023,154,1
88.0,160.0,284.8,1,1766,3023,154,1
112.0,160.0,284.8,1,1767,3024,154,1
120.0,160.0,284.8,0,1768,3023,154,1
48.0,168.0,284.8,1,1769,3024,154,1
56.0,168.0,284.8,1,1770,3005,154,1
64.0,168.0,284.8,1,1771,3004,154,1
80.0,168.0,284.8,1,1772,3024,26,1
88.0,168.0,284.8,0,1773,3010,154,1
96.0,168.0,284.8,1,1774,3004,154,1
112.0,168.0,284.8,0,1775,3004,154,1
48.0,176.0,284.8,1,1776,3004,154,1
64.0,176.0,284.8,1,1777,3024,26,1
72.0,176.0,284.8,1,1778,3004,26,1
96.0,176.0,284.8,1,1779,3023,26,1
48.0,184.0,284.8,1,1780,3024,154,1
56.0,192.0,284.8,1,1781,3001,154,1
96.0,184.0,284.8,0,1782,3004,26,1
104.0,184.0,284.8,1,1783,3005,26,1
112.0,184.0,284.8,0,1784,3004,154,1
48.0,192.0,284.8,0,1785,3023,154,1
104.0,192.0,284.8,0,1786,3023,154,1
56.0,200.0,284.8,0,1787,3004,154,1
64.0,200.0,284.8,0,1788,3023,26,1
72.0,200.0,284.8,1,1789,3004,26,1
88.0,200.0,284.8,1,1790,3004,26,1
112.0,200.0,284.8,0,1791,3023,154,1
72.0,208.0,284.8,1,1792,3024,26,1
80.0,208.0,284.8,1,1793,3005,26,1
88.0,208.0,284.8,1,1794,3023,26,1
104.0,208.0,284.8,1,1795,3005,154,1
56.0,216.0,284.8,1,1796,3024,154,1
64.0,216.0,284.8,1,1797,3004,154,1
80.0,216.0,284.8,1,1798,3024,26,1
88.0,216.0,284.8,1,1799,3004,154,1
104.0,216.0,284.8,1,1800,3024,154,1
64.0,224.0,284.8,1,1801,3024,154,1
72.0,224.0,284.8,1,1802,3023,154,1
88.0,224.0,284.8,1,1803,3023,154,1
24.0,152.0,288.0,1,1804,3023,154,1
128.0,152.0,288.0,1,1805,3023,154,1
32.0,160.0,288.0,1,1806,3024,154,1
40.0,160.0,288.0,1,1807,3024,192,1
72.0,160.0,288.0,1,1808,3023,154,1
88.0,160.0,288.0,1,1809,3024,154,1
112.0,160.0,288.0,1,1810,3024,154,1
120.0,160.0,288.0,1,1811,3023,192,1
40.0,168.0,288.0,1,1812,3024,25,1
48.0,168.0,288.0,1,1813,3024,154,1
80.0,168.0,288.0,1,1814,3024,154,1
120.0,168.0,288.0,1,1815,3024,25,1
64.0,176.0,288.0,1,1816,3024,26,1
96.0,176.0,288.0,1,1817,3023,26,1
104.0,192.0,288.0,0,1818,3023,154,1
64.0,200.0,288.0,0,1819,3023,154,1
112.0,200.0,288.0,1,1820,3024,154,1
72.0,208.0,288.0,1,1821,3024,26,1
88.0,208.0,288.0,1,1822,3023,154,1
80.0,216.0,288.0,0,1823,3023,154,1
104.0,216.0,288.0,1,1824,3024,154,1
88.0,224.0,288.0,1,1825,3024,154,1
24.0,152.0,291.2,1,1826,3024,154,1
32.0,152.0,291.2,0,1827,3023,25,1
128.0,152.0,291.2,0,1828,3023,25,1
136.0,152.0,291.2,1,1829,3023,154,1
40.0,160.0,291.2,0,1830,3023,25,1
120.0,160.0,291.2,0,1831,3023,25,1
48.0,168.0,291.2,1,1832,3024,25,1
80.0,168.0,291.2,1,1833,3024,154,1
64.0,176.0,291.2,1,1834,3024,154,1
96.0,176.0,291.2,1,1835,3023,154,1
120.0,176.0,291.2,1,1836,3024,154,1
48.0,184.0,291.2,1,1837,3024,154,1
104.0,192.0,291.2,1,1838,3024,154,1
64.0,200.0,291.2,1,1839,3024,192,1
104.0,200.0,291.2,1,1840,3024,192,1
64.0,208.0,291.2,1,1841,3023,154,1
88.0,208.0,291.2,1,1842,3023,154,1
80.0,216.0,291.2,1,1843,3024,154,1
16.0,144.0,294.40000000000003,1,1844,3005,154,1
24.0,144.0,294.40000000000003,1,1845,3024,154,1
144.0,144.0,294.40000000000003,1,1846,3005,154,1
16.0,152.0,294.40000000000003,1,1847,3024,154,1
24.0,152.0,294.40000000000003,1,1848,3005,25,1
32.0,152.0,294.40000000000003,1,1849,3024,25,1
40.0,152.0,294.40000000000003,1,1850,3024,154,1
128.0,152.0,294.40000000000003,1,1851,3024,25,1
136.0,152.0,294.40000000000003,1,1852,3005,25,1
144.0,152.0,294.40000000000003,1,1853,3024,154,1
32.0,160.0,294.40000000000003,1,1854,3005,25,1
40.0,160.0,294.40000000000003,1,1855,3024,25,1
48.0,160.0,294.40000000000003,1,1856,3024,154,1
120.0,160.0,294.40000000000003,0,1857,3023,25,1
128.0,160.0,294.40000000000003,1,1858,3005,25,1
40.0,168.0,294.40000000000003,0,1859,3004,25,1
48.0,168.0,294.40000000000003,0,1860,3004,154,1
56.0,168.0,294.40000000000003,1,1861,3024,154,1
72.0,168.0,294.40000000000003,1,1862,3024,154,1
80.0,168.0,294.40000000000003,0,1863,3023,154,1
88.0,168.0,294.40000000000003,1,1864,3023,154,1
112.0,168.0,294.40000000000003,1,1865,3024,154,1
56.0,176.0,294.40000000000003,0,1866,3022,154,1
72.0,176.0,294.40000000000003,1,1867,3005,154,1
88.0,176.0,294.40000000000003,1,1868,3005,154,1
96.0,176.0,294.40000000000003,1,1869,3023,154,1
112.0,176.0,294.40000000000003,1,1870,3005,154,1
120.0,176.0,294.40000000000003,1,1871,3024,154,1
48.0,184.0,294.40000000000003,1,1872,3024,154,1
72.0,184.0,294.40000000000003,0,1873,3020,154,1
88.0,184.0,294.40000000000003,0,1874,3023,26,1
96.0,184.0,294.40000000000003,1,1875,3024,26,1
104.0,184.0,294.40000000000003,1,1876,3023,154,1
56.0,192.0,294.40000000000003,1,1877,3023,192,1
96.0,192.0,294.40000000000003,1,1878,3023,192,1
56.0,200.0,294.40000000000003,1,1879,3004,308,1
88.0,200.0,294.40000000000003,1,1880,3023,308,1
104.0,200.0,294.40000000000003,1,1881,3005,308,1
64.0,208.0,294.40000000000003,1,1882,3024,192,1
88.0,208.0,294.40000000000003,1,1883,3023,154,1
80.0,216.0,294.40000000000003,1,1884,3024,154,1
8.0,144.0,297.6,1,1885,3024,154,1
24.0,144.0,297.6,1,1886,3024,154,1
152.0,144.0,297.6,0,1887,3023,154,1
16.0,152.0,297.6,1,1888,3024,25,1
32.0,152.0,297.6,1,1889,3024,25,1
128.0,152.0,297.6,1,1890,3024,154,1
144.0,152.0,297.6,1,1891,3024,25,1
40.0,160.0,297.6,1,1892,3024,25,1
120.0,160.0,297.6,1,1893,3024,154,1
136.0,160.0,297.6,1,1894,3024,25,1
80.0,168.0,297.6,0,1895,3023,154,1
88.0,168.0,297.6,1,1896,3024,154,1
112.0,168.0,297.6,1,1897,3024,154,1
120.0,168.0,297.6,0,1898,3023,25,1
128.0,168.0,297.6,1,1899,3024,25,1
56.0,176.0,297.6,1,1900,3023,154,1
96.0,176.0,297.6,0,1901,3022,154,1
56.0,184.0,297.6,1,1902,3710,154,1
88.0,184.0,297.6,1,1903,3024,26,1
56.0,192.0,297.6,1,1904,3023,192,1
72.0,192.0,297.6,0,1905,3023,192,1
80.0,192.0,297.6,1,1906,3023,26,1
96.0,192.0,297.6,0,1907,3023,192,1
104.0,192.0,297.6,1,1908,3024,192,1
80.0,200.0,297.6,0,1909,3022,154,1
56.0,208.0,297.6,1,1910,3023,308,1
72.0,208.0,297.6,1,1911,3024,154,1
96.0,208.0,297.6,1,1912,3023,308,1
8.0,144.0,300.8,0,1913,3023,154,1
152.0,144.0,300.8,1,1914,3024,154,1
16.0,152.0,300.8,1,1915,3024,25,1
32.0,152.0,300.8,1,1916,3024,154,1
128.0,152.0,300.8,1,1917,3024,154,1
144.0,152.0,300.8,1,1918,3024,25,1
152.0,152.0,300.8,1,1919,3024,192,1
24.0,160.0,300.8,1,1920,3024,25,1
40.0,160.0,300.8,1,1921,3024,154,1
120.0,160.0,300.8,0,1922,3023,154,1
136.0,160.0,300.8,1,1923,3024,25,1
32.0,168.0,300.8,1,1924,3024,25,1
128.0,168.0,300.8,0,1925,3023,25,1
80.0,176.0,300.8,0,1926,3023,154,1
120.0,176.0,300.8,1,1927,3024,192,1
64.0,184.0,300.8,1,1928,3023,154,1
88.0,184.0,300.8,1,1929,3023,154,1
56.0,192.0,300.8,1,1930,3024,308,1
64.0,192.0,300.8,1,1931,3024,192,1
72.0,192.0,300.8,0,1932,3022,154,1
88.0,192.0,300.8,0,1933,3023,154,1
96.0,192.0,300.8,1,1934,3024,192,1
104.0,192.0,300.8,1,1935,3024,308,1
96.0,200.0,300.8,0,1936,3023,308,1
112.0,200.0,300.8,1,1937,3024,308,1
56.0,208.0,300.8,1,1938,3023,308,1
104.0,208.0,300.8,1,1939,3023,308,1
8.0,144.0,304.0,1,1940,3005,154,1
16.0,144.0,304.0,1,1941,3024,154,1
144.0,144.0,304.0,1,1942,3024,154,1
152.0,144.0,304.0,1,1943,3004,154,1
8.0,152.0,304.0,1,1944,3024,192,1
16.0,152.0,304.0,1,1945,3023,25,1
32.0,152.0,304.0,1,1946,3024,154,1
136.0,152.0,304.0,1,1947,3023,25,1
152.0,152.0,304.0,1,1948,3024,25,1
24.0,160.0,304.0,1,1949,3023,25,1
40.0,160.0,304.0,0,1950,3023,154,1
128.0,160.0,304.0,1,1951,3024,154,1
136.0,160.0,304.0,0,1952,3023,25,1
32.0,168.0,304.0,0,1953,3023,25,1
120.0,168.0,304.0,0,1954,3023,154,1
128.0,168.0,304.0,0,1955,3023,25,1
40.0,176.0,304.0,1,1956,3024,154,1
72.0,184.0,304.0,0,1957,3022,154,1
88.0,184.0,304.0,0,1958,3023,154,1
56.0,192.0,304.0,1,1959,3023,308,1
96.0,192.0,304.0,1,1960,3023,308,1
56.0,200.0,304.0,1,1961,3004,308,1
96.0,200.0,304.0,0,1962,3023,308,1
104.0,200.0,304.0,0,1963,3003,308,1
56.0,208.0,304.0,1,1964,3005,308,1
64.0,208.0,304.0,1,1965,3024,308,1
0.0,144.0,307.20000000000005,0,1966,3023,154,1
16.0,144.0,307.20000000000005,1,1967,3024,154,1
8.0,152.0,307.20000000000005,1,1968,3023,25,1
24.0,152.0,307.20000000000005,1,1969,3024,154,1
136.0,152.0,307.20000000000005,1,1970,3024,154,1
144.0,152.0,307.20000000000005,1,1971,3023,25,1
160.0,152.0,307.20000000000005,1,1972,3023,154,1
16.0,160.0,307.20000000000005,1,1973,3023,25,1
32.0,160.0,307.20000000000005,1,1974,3024,154,1
128.0,160.0,307.20000000000005,1,1975,3024,154,1
136.0,160.0,307.20000000000005,1,1976,3023,25,1
24.0,168.0,307.20000000000005,1,1977,3023,25,1
40.0,168.0,307.20000000000005,0,1978,3023,154,1
128.0,168.0,307.20000000000005,1,1979,3024,192,1
136.0,168.0,307.20000000000005,1,1980,3024,25,1
32.0,176.0,307.20000000000005,1,1981,3024,154,1
120.0,176.0,307.20000000000005,1,1982,3023,154,1
136.0,176.0,307.20000000000005,1,1983,3024,192,1
48.0,200.0,307.20000000000005,0,1984,3023,308,1
96.0,200.0,307.20000000000005,1,1985,3024,308,1
64.0,208.0,307.20000000000005,1,1986,3024,308,1
0.0,144.0,310.40000000000003,0,1987,3023,154,1
8.0,152.0,310.40000000000003,0,1988,3023,154,1
16.0,152.0,310.40000000000003,1,1989,3024,192,1
24.0,152.0,310.40000000000003,1,1990,3024,154,1
144.0,152.0,310.40000000000003,1,1991,3024,192,1
152.0,152.0,310.40000000000003,1,1992,3024,154,1
160.0,152.0,310.40000000000003,1,1993,3023,154,1
16.0,160.0,310.40000000000003,1,1994,3024,25,1
24.0,160.0,310.40000000000003,1,1995,3024,192,1
32.0,160.0,310.40000000000003,0,1996,3023,154,1
136.0,160.0,310.40000000000003,1,1997,3024,154,1
144.0,160.0,310.40000000000003,1,1998,3024,25,1
152.0,160.0,310.40000000000003,0,1999,3023,154,1
16.0,168.0,310.40000000000003,1,2000,3024,154,1
24.0,168.0,310.40000000000003,1,2001,3024,25,1
128.0,168.0,310.40000000000003,0,2002,3023,154,1
136.0,168.0,310.40000000000003,1,2003,3023,192,1
24.0,176.0,310.40000000000003,1,2004,3023,154,1
136.0,176.0,310.40000000000003,1,2005,3023,154,1
48.0,200.0,310.40000000000003,0,2006,3023,308,1
8.0,152.0,313.6,0,2007,3022,154,1
152.0,152.0,313.6,1,2008,3023,154,1
24.0,160.0,313.6,1,2009,3024,154,1
144.0,160.0,313.6,1,2010,3023,154,1
16.0,168.0,313.6,1,2011,3023,154,1
136.0,168.0,313.6,0,2012,3022,154,1
152.0,168.0,313.6,1,2013,3024,154,1
24.0,176.0,313.6,1,2014,3024,154,1
