,x-Cordinates [px],y-Cordinates [px],Angle [rad],Brick Colour,Brick Type,Standard Deviation x,Standard Deviation y,Standard Deviation Angle,Frame
4,259.57894736842104,73.27631578947368,0.16524822028980718,yellow,1x2 brick,0.1995493537908303,2.725844553868756,0.3878395630247157,37
5,180.5,301.5394736842105,-0.22473286802303774,white,2x2 brick,0.5,0.6164582513222358,0.19562320787448143,37
0,426.25,62.993589743589745,0.05799227731255925,yellow,2x4 brick,0.25,2.4942158596975124,0.2989768714558031,38
1,401.2435897435897,419.0,0.03173557042464275,white,2x4 brick,0.2499178037130504,0.5,0.2788783988525575,38
2,88.5,263.6602564102564,0.10603421744527015,red,2x4 brick,0.5,0.8566990531027296,0.33805484580687606,38
3,55.493589743589745,127.19871794871794,0.39717536527972747,yellow,2x4 brick,0.5094843405131697,2.1248525493183075,0.6031727341885668,38
4,259.5769230769231,73.27564102564102,0.16411853099095,yellow,1x2 brick,0.19736928613257243,2.726469770527256,0.3877904340596405,38
5,180.5,301.53846153846155,-0.22569536663540246,white,2x2 brick,0.5,0.6137799591582473,0.19319006381717527,38
0,426.25,62.99375,0.05691064052607651,yellow,2x4 brick,0.25,2.4943608274465827,0.29852353863657405,39
1,401.24375,419.0,0.030669576959848854,white,2x4 brick,0.24992186278915257,0.5,0.2783033832602393,39
2,88.5,263.65625,0.10494766524160719,red,2x4 brick,0.5,0.8609360821222444,0.337798994016859,39
3,55.49375,127.19375,0.39611130454978827,yellow,2x4 brick,0.5092503681883794,2.1352601568661367,0.603555874773759,39
4,259.575,73.275,0.16304260219524774,yellow,1x2 brick,0.19525624189766638,2.7270634389394024,0.3877383080533552,39
5,180.49375,301.55,-0.2266097403171489,white,2x2 brick,0.5092503681883794,0.6103277807866851,0.19084535055564514,39
0,426.25,62.98780487804878,0.05476910715655138,yellow,2x4 brick,0.25,2.4889703152549063,0.2994462832306591,40
1,401.2439024390244,419.0,0.02851025423311865,white,2x4 brick,0.24992562843803898,0.5,0.2790790262244053,40
2,88.5,263.6585365853659,0.10288003746834731,red,2x4 brick,0.5,0.8585227271608801,0.33897747569912073,40
3,55.49390243902439,127.1890243902439,0.39390349981840017,yellow,2x4 brick,0.5090276625229354,2.132272696693285,0.6051380218065943,40
4,259.5731707317073,73.27439024390245,0.16090657646739215,yellow,1x2 brick,0.19320706728969345,2.7276278882006952,0.3890364155770498,40
5,180.4939024390244,301.5426829268293,-0.22970998797935688,white,2x2 brick,0.5090276625229354,0.6158536585365855,0.18952062964343502,40
0,426.25,62.98809523809524,0.05382285802116297,yellow,2x4 brick,0.25,2.489234189077549,0.29898964235170433,41
1,401.2440476190476,419.0,0.02755153901627419,white,2x4 brick,0.24992912827639302,0.5,0.2784911906721983,41
2,88.5,263.6607142857143,0.1019706732889867,red,2x4 brick,0.5,0.8562122924812038,0.3387361384605772,41
3,55.49404761904762,127.19642857142857,0.39298003917029856,yellow,2x4 brick,0.5088154288045609,2.1297465995350935,0.6054507355885906,41
4,259.57142857142856,73.27380952380952,0.15996361510864748,yellow,1x2 brick,0.19121879052629775,2.7281652236491003,0.38894371809300365,41
5,180.49404761904762,301.5357142857143,-0.2304747185853424,white,2x2 brick,0.5088154288045609,0.6209905407497607,0.18731485330546072,41
0,426.25,62.98837209302326,0.05278091150331587,yellow,2x4 brick,0.25,2.48948573211095,0.2987397709876492,42
1,401.24418604651163,419.0,0.026490127785802432,white,2x4 brick,0.24993238674656598,0.5,0.2781064835479494,42
2,88.5,263.66279069767444,0.10000181439679223,red,2x4 brick,0.5,0.853998326836211,0.33798210991989086,42
3,55.49418604651163,127.20348837209302,0.3920524421984784,yellow,2x4 brick,0.5086129453497945,2.1273112013852624,0.60603136265644,42
4,259.56976744186045,73.27325581395348,0.15890214327913244,yellow,1x2 brick,0.18928861158255475,2.7286773531053314,0.3890274381714373,42
5,180.49418604651163,301.52906976744185,-0.23152429766464436,white,2x2 brick,0.5086129453497945,0.625776964329938,0.18524888338662823,42
0,426.25,62.98863636363637,0.05181510289899813,yellow,2x4 brick,0.25,2.4897257889438813,0.298421876003482,43
1,401.2443181818182,419.0,0.02556031382689947,white,2x4 brick,0.24993542554457693,0.5,0.2777029295150047,43
2,88.5,263.65909090909093,0.09905117283731757,red,2x4 brick,0.5,0.857935731280767,0.33784223807892005,43
3,55.49431818181818,127.19886363636364,0.3910127083289598,yellow,2x4 brick,0.5084195553033696,2.1247189289078925,0.6063284899259735,43
4,259.5681818181818,73.27272727272727,0.15791640324437342,yellow,1x2 brick,0.18741389207353004,2.729166009505105,0.389024811097033,43
5,180.4943181818182,301.53977272727275,-0.23242173345505923,white,2x2 brick,0.5084195553033695,0.6225935075310653,0.18322621376046092,43
0,426.25,62.98888888888889,0.05094311945850729,yellow,2x4 brick,0.25,2.4899551287543065,0.29806764302042327,44
1,401.24444444444447,419.0,0.02465020227364401,white,2x4 brick,0.2499382639822665,0.5,0.277211064338785,44
2,88.5,263.6611111111111,0.09814479532369995,red,2x4 brick,0.5,0.85579001116505,0.33761672516095376,44
3,55.49444444444445,127.19444444444444,0.3899784557760983,yellow,2x4 brick,0.5082346595184183,2.1222294938793396,0.6064772085583007,44
4,259.56666666666666,73.27222222222223,0.15705011924015475,yellow,1x2 brick,0.1855921454276674,2.7296327704891725,0.38899406262473063,44
5,180.49444444444444,301.5388888888889,-0.23318533366861233,white,2x2 brick,0.5082346595184182,0.620160273987377,0.1812497176618365,44
0,426.25,62.98913043478261,0.05013099150821994,yellow,2x4 brick,0.25,2.4901744535421053,0.2977400579437971,45
1,401.2445652173913,419.0,0.023824267460655826,white,2x4 brick,0.24994091929493298,0.5,0.27676773822672235,45
2,88.5,263.6576086956522,0.09728241041895774,red,2x4 brick,0.5,0.8595036099846002,0.33739852977220514,45
3,55.494565217391305,127.19021739130434,0.3890784855659505,yellow,2x4 brick,0.5080577103548767,2.1198369391047973,0.60669764798851,45
4,259.5652173913044,73.27173913043478,0.15622355306898106,yellow,1x2 brick,0.18382102744878007,2.7300790754177853,0.3889606108876681,45
5,180.4945652173913,301.54347826086956,-0.2339116272506357,white,2x2 brick,0.5080577103548768,0.6152596390471698,0.17933498147822485,45
0,426.25,62.98936170212766,0.04852728909225482,yellow,2x4 brick,0.25,2.490384405306307,0.298405430248219,46
1,401.24468085106383,419.0,0.022184615751476913,white,2x4 brick,0.24994340690363256,0.5,0.2773002981868802,46
2,88.5,263.65425531914894,0.0957465800262169,red,2x4 brick,0.5,0.8630308904036147,0.3382689407611198,46
3,55.494680851063826,127.19148936170212,0.3873042043230346,yellow,2x4 brick,0.5078882062608366,2.112659893204515,0.607767619931693,46
4,259.56382978723406,73.27127659574468,0.15460660340871024,yellow,1x2 brick,0.18209832732578393,2.7305062401961493,0.3899030106016273,46
5,180.49468085106383,301.53723404255317,-0.23625812775810104,white,2x2 brick,0.5078882062608367,0.6198805723262246,0.1781292710422454,46
0,426.25,62.989583333333336,0.04773426189008153,yellow,2x4 brick,0.25,2.490585572321408,0.2981120708129045,47
1,401.2447916666667,419.0,0.021375483098015527,white,2x4 brick,0.24994574063962144,0.5,0.2768972901537827,47
2,88.5,263.6510416666667,0.09501013302541832,red,2x4 brick,0.5,0.8663855463536747,0.33816512836929663,47
3,55.489583333333336,127.19270833333333,0.3878634066169788,yellow,2x4 brick,0.5152829252513182,2.1156285901824123,0.6094922009448537,47
4,259.5625,73.27083333333333,0.15381937747031127,yellow,1x2 brick,0.18042195912175807,2.7309154702325653,0.3898973148269876,47
5,180.49479166666666,301.5416666666667,-0.23698215577236761,white,2x2 brick,0.5077256870238976,0.6236095644623235,0.17633386781588023,47
0,426.25,62.98979591836735,0.04693588506445351,yellow,2x4 brick,0.25,2.4907784946420057,0.29786892937487025,48
1,401.2448979591837,419.0,0.02056843576478434,white,2x4 brick,0.249947932937059,0.5,0.27655330936377587,48
2,88.5,263.6479591836735,0.09363935662301999,red,2x4 brick,0.5,0.8695799586331762,0.3376094631328318,48
3,55.48979591836735,127.1938775510204,0.38698410669230304,yellow,2x4 brick,0.5149776686100221,2.1184715479071135,0.6097282182939491,48
4,259.56632653061223,73.27551020408163,0.15302656512218105,yellow,1x2 brick,0.18402743670276978,2.726590950083923,0.3899315579408961,48
5,180.49489795918367,301.5408163265306,-0.23775206778415917,white,2x2 brick,0.5075697295978144,0.6213607080668705,0.1746067630352926,48
0,426.25,62.99,0.04629258108030368,yellow,2x4 brick,0.25,2.49096366894421,0.2975007455065667,49
1,401.245,419.0,0.019922539411270333,white,2x4 brick,0.24994999499899975,0.5,0.2760941604266805,49
2,88.5,263.645,0.09297931653003498,red,2x4 brick,0.5,0.8726253491619412,0.33735334711821674,49
3,55.49,127.195,0.3863157747335635,yellow,2x4 brick,0.5146843692983109,2.1211965962635335,0.6098689542593297,49
4,259.565,73.275,0.15238984057242497,yellow,1x2 brick,0.182414363469547,2.727063438939403,0.389828673131794,49
5,180.495,301.545,-0.23824243270658121,white,2x2 brick,0.5074199444247338,0.6168265558485627,0.17288595574484797,49
0,426.25,62.990196078431374,0.045839635948904785,yellow,2x4 brick,0.25,2.4911415527952347,0.29698090871679633,50
1,401.2450980392157,419.0,0.019478905256804374,white,2x4 brick,0.2499519369408228,0.5,0.2754987004578693,50
2,88.5,263.6470588235294,0.09261544007416112,red,2x4 brick,0.5,0.8705087404087496,0.3370309797655096,50
3,55.490196078431374,127.19607843137256,0.3858807845759811,yellow,2x4 brick,0.5144023381311726,2.1238109276942754,0.6098730446362269,50
4,259.5637254901961,73.27450980392157,0.1519420035878006,yellow,1x2 brick,0.18084183084016392,2.7275172318252885,0.38955811514585925,50
5,180.4950980392157,301.54901960784315,-0.2383857316821551,white,2x2 brick,0.5072759721856928,0.6124116739898595,0.17118560320120024,50
0,426.25,62.99038461538461,0.04524266982734949,yellow,2x4 brick,0.25,2.491312568428431,0.2966412062714241,51
1,401.2451923076923,419.0,0.018877004148266027,white,2x4 brick,0.24995376791453763,0.5,0.2750721022578917,51
2,88.5,263.64903846153845,0.09206639461191699,red,2x4 brick,0.5,0.8684640721840807,0.33685131911841787,51
3,55.49038461538461,127.19711538461539,0.38530319994990436,yellow,2x4 brick,0.5141309378959559,2.117257693464011,0.6100465718244811,51
4,259.5625,73.27403846153847,0.15135062539638863,yellow,1x2 brick,0.1793082326824184,2.727953416881336,0.3894646554825967,51
5,180.49519230769232,301.5480769230769,-0.23884505057106098,white,2x2 brick,0.5071374809222968,0.6104822761288453,0.16956332777390173,51
0,426.25,62.990566037735846,0.04465234997840429,yellow,2x4 brick,0.25,2.491477106089341,0.29632836886573294,52
1,401.24528301886795,419.0,0.018295441969492853,white,2x4 brick,0.2499554962168258,0.5,0.27468594635013455,52
2,88.5,263.64622641509436,0.09152746388710783,red,2x4 brick,0.5,0.8713657170712814,0.33669793818050653,52
3,55.490566037735846,127.19811320754717,0.3845760554808423,yellow,2x4 brick,0.5138695785432575,2.1109320632988875,0.6100807760265986,52
4,259.561320754717,73.27830188679245,0.15076334143030454,yellow,1x2 brick,0.1778120455185921,2.7240024906819964,0.3893876121362525,52
5,180.49528301886792,301.54716981132077,-0.23931779018203486,white,2x2 brick,0.5070041634810436,0.6086185326901626,0.1679906482668034,52
0,426.25,62.99074074074074,0.044031661404535946,yellow,2x4 brick,0.25,2.4916355270085755,0.2960323472910812,53
1,401.2453703703704,419.0,0.017705185681051727,white,2x4 brick,0.24995712938320536,0.5,0.2743371013094863,53
2,88.5,263.64814814814815,0.09094556822870983,red,2x4 brick,0.5,0.8693847847633707,0.33654554968321027,53
3,55.49074074074074,127.18981481481481,0.38382117807963495,yellow,2x4 brick,0.5136177129021727,2.1144537782891497,0.6101150801011643,53
4,259.56018518518516,73.27777777777777,0.15016814680716611,yellow,1x2 brick,0.1763518236550084,2.724488852275384,0.3893383721170919,53
5,180.49537037037038,301.5462962962963,-0.23982641893912587,white,2x2 brick,0.5068757352388619,0.6068171251041091,0.1664690983205033,53
0,426.25,62.99090909090909,0.043525520687487655,yellow,2x4 brick,0.25,2.491788166049195,0.2957380766267607,54
1,401.24545454545455,419.0,0.01718699327813934,white,2x4 brick,0.2499586742703185,0.5,0.27395755672929,54
2,88.5,263.65,0.09049420402557722,red,2x4 brick,0.5,0.8674675786448737,0.3364075650518539,54
3,55.49090909090909,127.19090909090909,0.38331098101178473,yellow,2x4 brick,0.5133748328543818,2.11701099127758,0.6102633034567572,54
4,259.5590909090909,73.27727272727273,0.1496433113997652,yellow,1x2 brick,0.17492619458994416,2.7249573504888973,0.38924549932389796,54
5,180.49545454545455,301.5409090909091,-0.24022645992988265,white,2x2 brick,0.5067519320744194,0.6110044568421672,0.16497499397091359,54
0,426.25,62.99107142857143,0.043029484532595044,yellow,2x4 brick,0.25,2.4919353340694204,0.29545386667203377,55
1,401.2455357142857,419.0,0.016666633987685937,white,2x4 brick,0.2499601371280253,0.5,0.2735805423402651,55
2,88.5,263.6517857142857,0.09002941326972667,red,2x4 brick,0.5,0.8656110705797403,0.33625497027018364,55
3,55.49107142857143,127.1875,0.3828584110800422,yellow,2x4 brick,0.5131404659107505,2.115129386450997,0.6104520679265649,55
4,259.5625,73.27678571428571,0.14913522258252615,yellow,1x2 brick,0.1783480746021266,2.725408951713785,0.3891611954225716,55
5,180.49553571428572,301.54017857142856,-0.240620100179443,white,2x2 brick,0.5066325085547608,0.6092237187936927,0.16352142875703585,55
0,426.25,62.99122807017544,0.04926109598634952,yellow,2x4 brick,0.25,2.492077320035762,0.29687516749215676,56
1,401.2456140350877,419.0,0.02289441270498481,white,2x4 brick,0.24996152366271943,0.5,0.2757091411982223,56
2,88.5,263.64912280701753,0.0962999166723514,red,2x4 brick,0.5,0.8683767488255848,0.33666459385614744,56
3,55.49122807017544,127.1842105263158,0.38892043325356934,yellow,2x4 brick,0.5129141721418848,2.1226257715869243,0.6074949641090008,56
4,259.56140350877195,73.27631578947368,0.15537234129465757,yellow,1x2 brick,0.17696702633185973,2.725844553868756,0.38854597333548396,56
5,180.49561403508773,301.5394736842105,-0.2343536910628952,white,2x2 brick,0.5065172363110749,0.6074996817633462,0.17638435289787294,56
0,426.25,62.991379310344826,0.04866703955956733,yellow,2x4 brick,0.25,2.4922143929167877,0.2965789187408065,57
1,401.24568965517244,419.0,0.022291969583638133,white,2x4 brick,0.2499628390930686,0.5,0.27532728722957334,57
2,88.5,263.6465517241379,0.09574874528516777,red,2x4 brick,0.5,0.8710310017130868,0.3365193841940973,57
3,55.491379310344826,127.1853448275862,0.3884351727385578,yellow,2x4 brick,0.512695541420664,2.116774315269247,0.6077774922710885,57
4,259.5603448275862,73.27586206896552,0.15478323898942586,yellow,1x2 brick,0.17561679989192555,2.72626499235882,0.388484559335448,57
5,180.4956896551724,301.5431034482759,-0.23483501214638428,white,2x2 brick,0.5064059025809697,0.6108535771743749,0.1748949427494949,57
0,426.25,62.99152542372882,0.05204555025929049,yellow,2x4 brick,0.25,2.492346803383647,0.29523847253863283,58
1,401.23728813559325,419.0042372881356,0.02566639144205692,white,2x4 brick,0.2580226669091242,0.5062983088976752,0.27420234878999383,58
2,88.5,263.64406779661016,0.09849094520614565,red,2x4 brick,0.5,0.8735804342272306,0.33438580532089035,58
3,55.563025210084035,127.15966386554622,0.3903027728768848,yellow,2x4 brick,0.9293411008437068,2.1301485065888888,0.6030188631320577,58
4,259.5593220338983,73.27542372881356,0.15819079311418852,yellow,1x2 brick,0.17429630340002658,2.7266710454224974,0.38656901637896535,58
5,180.49576271186442,301.54237288135596,-0.23143762581075653,white,2x2 brick,0.5062983088976752,0.6091681991517611,0.17801188274700902,58
0,426.25,62.99166666666667,0.051378216525607576,yellow,2x4 brick,0.25,2.492474785339975,0.29503352595362176,59
1,401.2375,419.00416666666666,0.024991468826389227,white,2x4 brick,0.2578961354240631,0.506194269909181,0.273912136890291,59
2,88.5,263.6458333333333,0.09781647531321115,red,2x4 brick,0.5,0.8717698313711532,0.3342861847438863,59
3,55.56198347107438,127.16528925619835,0.3897150122677506,yellow,2x4 brick,0.9239026279010668,2.128504334375389,0.603364958958734,59
4,259.55833333333334,73.275,0.15752744723961384,yellow,1x2 brick,0.17300449576688912,2.7270634389394024,0.38659746247708004,59
5,180.49583333333334,301.5375,-0.2320448471788205,white,2x2 brick,0.506194269909181,0.6129250226033632,0.17658382591680402,59
0,426.25,62.99180327868852,0.05079554306454038,yellow,2x4 brick,0.25,2.492598557300815,0.2947631668995479,60
1,401.23770491803276,419.00409836065575,0.024422894601869895,white,2x4 brick,0.2577735277625638,0.5060936123125267,0.2735768007532034,60
2,88.5,263.64344262295083,0.09728144415084719,red,2x4 brick,0.5,0.8742198118864382,0.33416431641043487,60
3,55.5609756097561,127.16260162601625,0.3890437259385288,yellow,2x4 brick,0.9186092480617797,2.1265796949613116,0.6034699724061227,60
4,259.55737704918033,73.27459016393442,0.15694872412779973,yellow,1x2 brick,0.1717403839324341,2.727442850760681,0.38655189546163865,60
5,180.49590163934425,301.5409836065574,-0.23250283980528375,white,2x2 brick,0.5060936123125267,0.6093202472146163,0.1751663642971008,60
0,426.25,62.99193548387097,0.0502013523350035,yellow,2x4 brick,0.25,2.492718323637663,0.294534734790269,61
1,401.23790322580646,419.0040322580645,0.023818325862290685,white,2x4 brick,0.25765466446122504,0.505996173890352,0.2732658873283561,61
2,88.5,263.64516129032256,0.09676214261285697,red,2x4 brick,0.5,0.8724598926644205,0.3341060351504455,61
3,55.56,127.16,0.3882742187670162,yellow,2x4 brick,0.9134549797335392,2.124711745155093,0.6035222450086289,61
4,259.55645161290323,73.2741935483871,0.1563588313130073,yellow,1x2 brick,0.1705030202569837,2.7278099146166612,0.38654274538647265,61
5,180.4959677419355,301.5403225806452,-0.23300924964637074,white,2x2 brick,0.505996173890352,0.6077350009877647,0.1737930018010592,61
0,426.25,62.992063492063494,0.04965516959057377,yellow,2x4 brick,0.25,2.4928342757045616,0.29430974828288403,62
1,401.234126984127,419.00396825396825,0.023268128801653812,white,2x4 brick,0.2573252831249757,0.5059018026384413,0.27296516811896654,62
2,88.5,263.6468253968254,0.09623210120407891,red,2x4 brick,0.5,0.8707492219973382,0.3339971934112076,62
3,55.55511811023622,127.15354330708661,0.3888353273679707,yellow,2x4 brick,0.9119252508924874,2.1273544724079483,0.6049251045006167,62
4,259.55555555555554,73.27380952380952,0.15577875062017155,yellow,1x2 brick,0.1692915000611233,2.7281652236491003,0.38649712281515713,62
5,180.49603174603175,301.53968253968253,-0.23347144295587857,white,2x2 brick,0.5059018026384413,0.606195442981851,0.17244658126380805,62
0,426.25,62.9921875,0.04904222660258374,yellow,2x4 brick,0.25,2.4929465928582886,0.29415319908887944,63
1,401.234375,419.00390625,0.02266856734930574,white,2x4 brick,0.2572199630180364,0.5058103559743884,0.2727483691229281,63
2,88.5,263.6484375,0.09566793106903965,red,2x4 brick,0.5,0.869085760206523,0.333982707475918,63
3,55.554263565891475,127.15503875968992,0.38809612886439554,yellow,2x4 brick,0.9069933080048491,2.1220496615158533,0.6050667399319889,63
4,259.5546875,73.2734375,0.1552073119894169,yellow,1x2 brick,0.16810495930742198,2.7285093336094253,0.38658214799321083,63
5,180.49609375,301.5390625,-0.23405800591661324,white,2x2 brick,0.5058103559743884,0.6046996122817924,0.17115737037547674,63
0,426.25,62.99230769230769,0.04852958306340525,yellow,2x4 brick,0.25,2.493055443384078,0.2939398888687099,64
1,401.2346153846154,419.00384615384615,0.02213288775229409,white,2x4 brick,0.25711761405166567,0.5057217000187183,0.2724481786713744,64
2,88.5,263.6461538461538,0.09518088506800061,red,2x4 brick,0.5,0.8714403502384249,0.3338882895481,64
3,55.55343511450382,127.1526717557252,0.38742363543912156,yellow,2x4 brick,0.9021854474927731,2.1284093707526295,0.6051099679794829,64
4,259.55384615384617,73.27307692307693,0.15468229763823915,yellow,1x2 brick,0.16694257241700544,2.7288427657592673,0.38655547200042945,64
5,180.49615384615385,301.53846153846155,-0.2344920414241309,white,2x2 brick,0.5057217000187183,0.6032456592830047,0.16987116371147554,64
0,426.25,62.99242424242424,0.047452497618914395,yellow,2x4 brick,0.25,2.4931609853369365,0.29441874548479374,65
1,401.2348484848485,419.0037878787879,0.02108876136769112,white,2x4 brick,0.2570181129346572,0.5056357089408406,0.27288532621848266,65
2,88.5,263.6439393939394,0.0941254665148229,red,2x4 brick,0.5,0.8737118289019951,0.33447859734369473,65
3,55.55263157894737,127.15413533834587,0.38648555760143316,yellow,2x4 brick,0.8974968487906997,2.123251559446278,0.6060831039693577,65
4,259.5530303030303,73.27272727272727,0.1535949582659255,yellow,1x2 brick,0.165803550213934,2.7291660095051045,0.3872115649219607,65
5,180.49621212121212,301.53409090909093,-0.23607269520623408,white,2x2 brick,0.5056357089408406,0.606758594282386,0.16906033608754814,65
0,426.25,62.992537313432834,0.04698265588922349,yellow,2x4 brick,0.25,2.493263367307385,0.29420862250073687,66
1,401.2350746268657,419.00373134328356,0.020633162859712204,white,2x4 brick,0.256921343061224,0.5055522643631153,0.2726220218952545,66
2,88.5,263.6455223880597,0.09370418666861897,red,2x4 brick,0.5,0.8720892457104659,0.33440282903400587,66
3,55.55185185185185,127.15925925925926,0.3860032368597949,yellow,2x4 brick,0.892922944861164,2.1218893152372416,0.6062469633214892,66
4,259.55223880597015,73.2723880597015,0.1531113072117233,yellow,1x2 brick,0.16468713799040233,2.7294795247950367,0.3871757862711401,66
5,180.4962686567164,301.5335820895522,-0.23646370444054793,white,2x2 brick,0.5055522643631153,0.6053177320169476,0.16782401449781745,66
0,426.25,62.99264705882353,0.046466374905053724,yellow,2x4 brick,0.25,2.4933627291194393,0.2940686989257612,67
1,401.2352941176471,419.00367647058823,0.020111712073976277,white,2x4 brick,0.2568271940672497,0.5054712548170931,0.2724141432658791,67
2,88.5,263.6470588235294,0.09320722807930466,red,2x4 brick,0.5,0.8705087404087496,0.33436949925215737,67
3,55.551094890510946,127.16423357664233,0.3855134288006545,yellow,2x4 brick,0.8884594054223199,2.1205541634300435,0.6065077761514325,67
4,259.5514705882353,73.2720588235294,0.1525812251067966,yellow,1x2 brick,0.16359261368593375,2.729783744302365,0.3872061221385834,67
5,180.49632352941177,301.52941176470586,-0.23696452556672518,white,2x2 brick,0.5054712548170931,0.6086530025463198,0.16663587608684666,67
0,426.25,62.992753623188406,0.04600740421987947,yellow,2x4 brick,0.25,2.4934592024677147,0.29385370718305226,68
1,401.2355072463768,419.0036231884058,0.019672396056878497,white,2x4 brick,0.2567355614211141,0.5053925752466807,0.2721542639066863,68
2,88.5,263.6449275362319,0.0927604245950224,red,2x4 brick,0.5,0.8726996647724404,0.33425093601370826,68
3,55.55035971223022,127.16546762589928,0.38506126341467434,yellow,2x4 brick,0.8841021215078004,2.122497247465513,0.6066621865380568,68
4,259.5507246376812,73.27173913043478,0.15216087775047618,yellow,1x2 brick,0.16251928617395509,2.730079075417785,0.3872019825721551,68
5,180.4963768115942,301.5289855072464,-0.23733127612235613,white,2x2 brick,0.5053925752466807,0.6161125083768109,0.16545160576036758,68
0,426.25,62.99285714285714,0.04556154698285305,yellow,2x4 brick,0.25,2.49355291149977,0.2936440204109838,69
1,401.23571428571427,419.00357142857143,0.019234291100461456,white,2x4 brick,0.25664634604602404,0.5053161265535685,0.27189163941142375,69
2,88.5,263.64285714285717,0.09230197343474537,red,2x4 brick,0.5,0.8748177652797064,0.33411373906125724,69
3,55.54964539007092,127.17021276595744,0.38465647744897463,yellow,2x4 brick,0.8798471912358174,2.1211780709387313,0.6068453499117468,69
